carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
19281,bmw, X7,2019,Automatic,8574,Diesel,145,33.6,3
13770,skoda, Rapid,2013,Manual,99000,Diesel,30,64.2,1.6
14649,audi, S4,2020,Automatic,1500,Diesel,145,39.2,3
15572,vw, Tiguan Allspace,2020,Semi-Auto,2500,Petrol,145,30.7,2
18581,ford, Tourneo Custom,2017,Manual,14000,Diesel,200,44.8,2
14413,ford, Galaxy,2018,Manual,31766,Diesel,145,56.5,2
16024,toyota, Avensis,2014,Semi-Auto,15000,Petrol,205,42.8,1.8
13353,ford, Galaxy,2016,Manual,37000,Diesel,125,56.5,2
16694,bmw, 7 Series,2017,Automatic,11297,Petrol,145,22.1,6.6
19083,merc, M Class,2013,Semi-Auto,57367,Diesel,200,44.8,2.1
12497,ford, KA,2015,Manual,29444,Petrol,30,57.7,1.2
17397,merc, V Class,2019,Automatic,8251,Diesel,145,36.2,2
17862,bmw, M4,2015,Manual,27489,Petrol,325,31,3
14877,bmw, 7 Series,2015,Automatic,65218,Diesel,145,54.3,3
16561,toyota, Prius,2016,Automatic,31717,Hybrid,0,94.1,1.8
15720,skoda, Rapid,2018,Manual,13846,Petrol,145,61.4,1
18537,hyundi, Santa Fe,2019,Automatic,4000,Diesel,145,42.8,2.2
19113,skoda, Scala,2019,Semi-Auto,2708,Petrol,145,45.6,1.5
15650,hyundi, IX20,2016,Automatic,22600,Petrol,160,43.5,1.6
12015,ford, Grand C-MAX,2019,Manual,7570,Petrol,145,47.9,1
13720,ford, Tourneo Custom,2019,Automatic,6020,Diesel,150,31.7,2
13778,ford, Edge,2017,Manual,31295,Diesel,200,47.9,2
14747,merc, X-CLASS,2018,Automatic,7968,Diesel,265,35.8,2.3
16444,bmw, X7,2019,Automatic,11055,Diesel,145,33.6,3
18202,merc, CLS Class,2019,Semi-Auto,926,Diesel,145,45.6,2
18182,merc, V Class,2018,Manual,29000,Diesel,145,46.3,2.1
13456,vw, Caddy Maxi Life,2019,Automatic,13891,Diesel,145,44.1,2
18339,skoda, Scala,2019,Manual,3250,Petrol,145,49.6,1
19433,ford, KA,2014,Manual,51534,Petrol,30,57.7,1.2
19250,vw, Amarok,2018,Automatic,18906,Diesel,265,36.2,3
12614,ford, Grand C-MAX,2016,Manual,16271,Diesel,30,64.2,1.5
12915,bmw, X4,2019,Semi-Auto,10755,Diesel,145,42.8,2
12230,audi, Q8,2019,Semi-Auto,2715,Diesel,145,33.6,3
14880,skoda, Yeti,2014,Manual,39407,Diesel,150,55.4,2
13585,merc, V Class,2018,Automatic,10044,Diesel,145,44.8,2.2
18448,hyundi, I40,2015,Manual,13268,Diesel,30,65.7,0
12742,toyota, Verso,2017,Manual,54761,Diesel,30,62.8,1.6
16867,merc, CLS Class,2016,Semi-Auto,31684,Diesel,160,51.4,3
16534,ford, Galaxy,2017,Semi-Auto,11348,Diesel,145,52.3,2
13284,toyota, Camry,2019,Automatic,4189,Hybrid,135,52.3,2.5
14532,audi, RS4,2019,Semi-Auto,9000,Petrol,150,29.1,2.9
18177,merc, CLA Class,2015,Automatic,17500,Petrol,125,51.4,1.6
17567,bmw, X4,2020,Semi-Auto,101,Diesel,145,42.8,2
15385,skoda, Kamiq,2019,Manual,2011,Petrol,145,47.1,1
15864,ford, Grand C-MAX,2013,Manual,37522,Diesel,125,60.1,1.6
18006,merc, CLS Class,2019,Semi-Auto,12057,Diesel,145,48.7,2.9
16365,merc, CLS Class,2015,Semi-Auto,35866,Diesel,160,49.6,3
14396,bmw, X4,2017,Semi-Auto,35000,Diesel,150,54.3,2
18826,merc, GLS Class,2019,Semi-Auto,7650,Diesel,150,37.2,3
15652,audi, A8,2019,Automatic,6269,Diesel,145,38.7,3
15954,vw, Arteon,2019,Semi-Auto,5000,Diesel,145,50.4,2
13811,hyundi, Santa Fe,2020,Semi-Auto,2500,Diesel,145,39.2,2.2
15396,merc, GLS Class,2018,Automatic,10405,Diesel,145,37.2,3
13086,ford, KA,2015,Manual,26333,Petrol,30,57.7,1.2
16811,bmw, Z4,2019,Semi-Auto,9950,Petrol,145,38.7,2
12623,ford, Galaxy,2016,Manual,6906,Diesel,125,56.5,2
16567,toyota, GT86,2017,Manual,36100,Petrol,145,36.2,2
15636,skoda, Scala,2019,Automatic,2500,Petrol,145,45.6,1.5
14118,merc, G Class,2018,Semi-Auto,19000,Petrol,145,21.4,4
17481,audi, A8,2012,Automatic,75920,Diesel,235,44.1,3
12951,ford, Mustang,2016,Semi-Auto,26104,Petrol,570,20.8,5
18130,vw, Scirocco,2016,Manual,24910,Diesel,20,55.4,2
14010,merc, CLS Class,2012,Automatic,48579,Diesel,200,46.3,3
13650,vw, Arteon,2019,Semi-Auto,11000,Diesel,145,50.4,2
14141,audi, A8,2019,Semi-Auto,10090,Petrol,145,37.7,3
18116,skoda, Scala,2020,Semi-Auto,1000,Petrol,145,47.1,1
12212,vauxhall, GTC,2017,Manual,34404,Petrol,145,36.2,2
15019,hyundi, I800,2018,Manual,36815,Diesel,145,28,2.5
15201,bmw, M5,2019,Semi-Auto,4800,Petrol,145,26.9,4.4
16523,vw, Caravelle,2016,Manual,19981,Diesel,235,42.8,2
16106,skoda, Yeti,2013,Manual,43416,Diesel,150,52.3,2
15926,vw, Arteon,2018,Semi-Auto,26156,Petrol,145,47.1,2
14035,hyundi, I800,2019,Manual,4266,Diesel,145,31.7,2.5
13983,merc, GLS Class,2016,Automatic,28711,Diesel,305,37.2,3
14322,bmw, M4,2017,Semi-Auto,9215,Petrol,300,34,3
19384,merc, V Class,2018,Manual,23694,Diesel,145,46.3,2.1
17249,ford, Grand Tourneo Connect,2016,Manual,21862,Diesel,30,64.2,1.5
14121,vw, Arteon,2019,Automatic,99,Diesel,145,52.3,2
12784,vauxhall, GTC,2018,Manual,9297,Petrol,145,36.2,2
13546,hyundi, I800,2016,Manual,40000,Diesel,300,37.7,2.5
17366,ford, Mustang,2018,Manual,5572,Petrol,145,20.8,5
17150,hyundi, Santa Fe,2019,Semi-Auto,3200,Diesel,145,39.8,2.2
16748,merc, GL Class,2014,Automatic,67833,Diesel,325,35.3,3
14090,merc, GL Class,2016,Automatic,25285,Diesel,125,56.5,2.1
16410,audi, Q8,2020,Semi-Auto,3000,Diesel,145,32.8,3
18768,bmw, X4,2017,Automatic,34960,Diesel,150,54.3,2
12659,vw, California,2019,Automatic,10288,Diesel,260,33.2,2
17370,vw, Tiguan Allspace,2019,Semi-Auto,2678,Diesel,145,44.1,2
15020,vw, Caravelle,2019,Automatic,4479,Diesel,145,33.6,2
15167,skoda, Kamiq,2019,Semi-Auto,4574,Petrol,150,44.1,1.5
17609,vw, Amarok,2017,Automatic,28347,Diesel,260,36.2,3
15697,ford, Edge,2018,Manual,17478,Diesel,145,48.7,2
12513,vw, Shuttle,2019,Manual,925,Diesel,145,37.7,2
15216,vauxhall, Vivaro,2017,Manual,30156,Diesel,160,50.4,1.6
14856,skoda, Yeti,2016,Semi-Auto,15740,Petrol,125,51.4,1.2
16494,ford, Galaxy,2016,Manual,40885,Diesel,125,56.5,2
18948,vw, Arteon,2019,Semi-Auto,10500,Petrol,145,40.4,1.5
19424,ford, Tourneo Connect,2016,Automatic,6000,Diesel,125,56.6,1.5
14853,vauxhall, Combo Life,2019,Manual,500,Diesel,145,53.3,1.5
16656,ford, Galaxy,2016,Manual,28402,Diesel,125,56.5,2
15559,vw, Shuttle,2018,Manual,21369,Diesel,150,47.1,2
19298,audi, A8,2020,Semi-Auto,1354,Diesel,145,39.2,3
13709,merc, V Class,2018,Manual,21059,Diesel,145,46.3,2.1
12735,bmw, X4,2015,Manual,70601,Diesel,160,52.3,2
12472,ford, KA,2019,Manual,6000,Petrol,145,47.9,1.2
15096,vw, CC,2014,Semi-Auto,60987,Diesel,145,53.3,2
18790,vauxhall, GTC,2016,Manual,14112,Petrol,165,47.1,1.4
14295,ford, Grand C-MAX,2016,Manual,30665,Petrol,30,54.3,1
17006,ford, Grand C-MAX,2018,Manual,2542,Petrol,145,47.1,1
15616,toyota, Avensis,2014,Manual,65000,Diesel,30,62.8,2
19592,hyundi, I800,2018,Automatic,33943,Diesel,145,28,2.5
15274,ford, Edge,2016,Semi-Auto,18702,Diesel,160,48.7,2
15195,skoda, Yeti,2015,Manual,22758,Petrol,125,51.4,1.2
18015,hyundi, Santa Fe,2016,Semi-Auto,47077,Diesel,235,42.8,2.2
12690,vauxhall, Combo Life,2019,Manual,3050,Diesel,145,50.4,1.5
18566,hyundi, IX20,2017,Automatic,8314,Petrol,160,43.5,1.6
17205,bmw, 7 Series,2019,Semi-Auto,4884,Diesel,145,41.5,3
14419,toyota, Hilux,2018,Manual,12086,Diesel,260,40.4,2.4
16305,ford, Edge,2018,Automatic,10237,Diesel,145,47.9,2
18230,vauxhall, Combo Life,2019,Manual,11685,Diesel,145,53.3,1.5
13125,skoda, Rapid,2013,Manual,56090,Diesel,30,64.2,1.6
19511,ford, KA,2014,Manual,49195,Petrol,30,57.7,1.2
16481,ford, Grand Tourneo Connect,2017,Manual,24712,Diesel,30,64.2,1.5
13954,bmw, M2,2019,Automatic,5644,Petrol,145,29.1,3
14657,merc, CLS Class,2016,Semi-Auto,25536,Diesel,160,51.4,3
18482,bmw, X6,2016,Semi-Auto,40246,Diesel,200,44.8,3
12971,hyundi, I800,2018,Manual,36759,Diesel,145,28,2.5
14808,ford, Edge,2017,Manual,22457,Diesel,145,48.7,2
12229,merc, V Class,2019,Automatic,3442,Diesel,150,39.8,2.1
15646,ford, Grand C-MAX,2016,Manual,27169,Diesel,30,64.2,1.5
17328,hyundi, I800,2018,Manual,33113,Diesel,145,31.7,2.5
18441,bmw, 6 Series,2019,Semi-Auto,2500,Petrol,150,42.8,2
16663,merc, V Class,2019,Automatic,3000,Diesel,145,37.2,2
17944,ford, Tourneo Connect,2016,Automatic,43812,Diesel,125,56.6,1.5
19385,ford, Puma,2020,Manual,2165,Petrol,145,50.4,1
15236,ford, KA,2015,Manual,8335,Petrol,30,57.7,1.2
13471,merc, V Class,2019,Automatic,79,Diesel,145,45.6,2.2
16825,audi, A7,2019,Automatic,7656,Diesel,145,38.7,3
13206,toyota, Prius,2009,Automatic,102415,Hybrid,0,70.6,1.8
16545,ford, Puma,2020,Manual,1255,Petrol,145,50.4,1
17806,merc, GLS Class,2018,Semi-Auto,4278,Diesel,145,37.2,3
17575,hyundi, Santa Fe,2016,Semi-Auto,22404,Diesel,235,42.2,2.2
16378,bmw, X6,2019,Semi-Auto,2519,Petrol,145,26.4,3
17891,merc, S Class,2002,Automatic,24000,Petrol,570,21.1,5
18328,audi, A7,2014,Automatic,57000,Diesel,200,48.7,3
19121,hyundi, Santa Fe,2016,Manual,39979,Diesel,200,47.1,2.2
15662,hyundi, IX20,2013,Automatic,50150,Petrol,200,43.6,1.6
14070,vw, Amarok,2015,Automatic,39267,Diesel,260,35.3,2
14254,vw, Arteon,2019,Semi-Auto,4736,Petrol,145,32.8,2
18073,merc, S Class,2019,Automatic,1350,Diesel,145,48.7,3
16430,vw, Scirocco,2016,Manual,38452,Diesel,20,67.3,2
17669,vauxhall, Combo Life,2019,Manual,9004,Diesel,145,53.3,1.5
13614,vw, CC,2013,Manual,43067,Diesel,125,58.9,2
14937,ford, Edge,2017,Semi-Auto,22765,Diesel,200,47.9,2
17519,bmw, Z4,2020,Semi-Auto,11,Petrol,145,38.7,2
13580,ford, KA,2013,Manual,41109,Petrol,30,57.7,1.2
19538,merc, CLS Class,2017,Automatic,72383,Diesel,160,51.4,3
15715,bmw, X7,2019,Semi-Auto,5349,Diesel,145,33.6,3
18419,bmw, M3,2018,Semi-Auto,10222,Petrol,145,34,3
18502,hyundi, IX20,2017,Automatic,22691,Petrol,160,43.5,1.6
17898,hyundi, IX20,2013,Manual,42320,Petrol,145,45.6,1.4
18807,bmw, X6,2020,Semi-Auto,9612,Diesel,145,34.9,3
14434,hyundi, IX20,2013,Manual,35954,Petrol,150,45.6,1.4
17712,toyota, Prius,2017,Automatic,12983,Hybrid,135,94.1,1.8
13059,vw, Caddy Maxi Life,2019,Semi-Auto,13349,Diesel,145,46.3,2
18997,vw, Arteon,2019,Automatic,7273,Petrol,145,48.7,1.5
12290,skoda, Rapid,2017,Manual,36348,Petrol,30,57.7,1.2
17275,vauxhall, Combo Life,2019,Manual,9381,Diesel,145,53.3,1.5
14417,toyota, Prius,2016,Automatic,37908,Hybrid,0,94.1,1.8
14832,vw, Scirocco,2014,Manual,48501,Petrol,160,44.1,1.4
13425,toyota, Verso,2016,Automatic,15030,Petrol,200,42.8,1.8
17247,ford, Galaxy,2019,Manual,2725,Diesel,145,55.4,2
18707,bmw, Z4,2020,Semi-Auto,2200,Petrol,145,38.7,2
14241,skoda, Yeti,2016,Automatic,18452,Petrol,125,51.4,1.2
12336,audi, A7,2013,Automatic,76597,Diesel,200,47.9,3
13272,vw, CC,2015,Semi-Auto,60717,Diesel,125,58.9,2
16905,bmw, 6 Series,2017,Automatic,28062,Diesel,145,48.7,3
19400,ford, Tourneo Connect,2016,Manual,24939,Diesel,30,61.4,1.5
12337,toyota, Verso,2011,Manual,47570,Petrol,200,41.5,1.6
16133,vauxhall, Combo Life,2019,Manual,1001,Diesel,145,50.4,1.5
12149,hyundi, IX20,2017,Automatic,4076,Petrol,145,43.5,1.6
17445,merc, V Class,2018,Manual,18831,Diesel,145,46.3,2.1
12065,ford, Tourneo Connect,2016,Automatic,36145,Diesel,125,56.6,1.5
15517,ford, Galaxy,2017,Manual,27678,Diesel,125,56.5,2
14863,vw, Arteon,2018,Automatic,7500,Diesel,145,50.4,2
14347,ford, Galaxy,2018,Semi-Auto,34715,Diesel,145,52.3,2
16211,vw, Beetle,2016,Automatic,15443,Petrol,125,53.3,1.2
13441,vauxhall, GTC,2017,Manual,25798,Diesel,30,65.7,1.6
15041,vw, Scirocco,2017,Manual,16491,Diesel,145,55.4,2
12428,toyota, Hilux,2014,Manual,93334,Diesel,260,38.7,2.5
15582,hyundi, Santa Fe,2020,Semi-Auto,5000,Diesel,145,39.2,2.2
15101,bmw, Z4,2015,Semi-Auto,39887,Petrol,200,41.5,2
16415,skoda, Kamiq,2020,Manual,986,Petrol,145,47.1,1.5
17168,skoda, Yeti,2013,Manual,73000,Diesel,200,47.1,2
13862,vauxhall, Combo Life,2019,Manual,10500,Petrol,145,42.2,1.2
17949,hyundi, I800,2019,Manual,1200,Diesel,145,31.7,2.5
14482,vw, Scirocco,2017,Manual,12367,Diesel,145,53.3,2
14167,hyundi, I40,2017,Manual,30000,Diesel,150,67.3,1.7
12303,vw, Arteon,2018,Semi-Auto,4350,Diesel,145,52.3,2
18677,vw, Arteon,2020,Semi-Auto,2000,Diesel,145,53.3,2
14941,vw, Scirocco,2014,Manual,39864,Diesel,20,55.4,2
18320,ford, Puma,2019,Manual,2029,Petrol,145,50.4,1
13565,ford, Edge,2018,Manual,15413,Diesel,145,47.9,2
17581,ford, Grand C-MAX,2018,Manual,21643,Petrol,145,47.9,1
13806,bmw, M4,2019,Automatic,19,Petrol,145,32.5,3
13880,ford, KA,2015,Manual,49942,Petrol,30,57.7,1.2
15974,skoda, Roomster,2015,Manual,36198,Petrol,150,49.6,1.2
13893,toyota, Avensis,2017,Manual,36961,Petrol,145,47.1,1.8
19419,hyundi, I800,2019,Automatic,4733,Diesel,145,31.7,2.5
17656,ford, Grand C-MAX,2017,Manual,20292,Petrol,30,54.3,1
15857,bmw, X7,2020,Semi-Auto,7500,Diesel,150,31.4,3
12139,vauxhall, GTC,2014,Manual,52994,Diesel,125,60.1,2
15281,merc, V Class,2019,Semi-Auto,650,Diesel,145,36.7,2
13950,vw, Beetle,2014,Manual,55457,Diesel,30,65.7,1.6
13757,merc, S Class,2018,Automatic,2001,Petrol,145,40.9,3
15844,bmw, i3,2016,Automatic,19995,Hybrid,0,470.8,0
16960,bmw, X4,2019,Semi-Auto,10395,Diesel,150,42.8,2
19127,audi, A7,2020,Semi-Auto,2410,Diesel,145,38.7,3
18961,vw, Scirocco,2016,Manual,23649,Diesel,20,55.4,2
14920,hyundi, IX35,2015,Manual,7000,Petrol,160,44.1,1.6
13151,ford, Tourneo Custom,2017,Manual,51252,Diesel,200,44.8,2
16778,hyundi, I40,2015,Manual,58915,Diesel,30,65.7,1.7
14464,vw, Beetle,2013,Manual,51780,Petrol,150,47.9,1.2
18808,merc, M Class,2015,Automatic,46023,Diesel,205,39.2,2.1
13242,bmw, X6,2016,Semi-Auto,24864,Diesel,205,47.1,3
16817,merc, CLS Class,2016,Automatic,30422,Diesel,145,56.5,2.1
16941,merc, CLS Class,2016,Automatic,46728,Diesel,125,57.7,2.1
16835,ford, Grand C-MAX,2016,Manual,15777,Diesel,30,64.2,1.5
13169,skoda, Rapid,2017,Manual,58971,Petrol,30,57.7,1.2
15308,vw, Arteon,2019,Automatic,15,Diesel,145,50.4,2
12470,bmw, 8 Series,2019,Semi-Auto,12,Diesel,150,39.8,3
13782,vauxhall, Zafira Tourer,2017,Manual,12845,Petrol,205,42.2,1.4
13489,bmw, 7 Series,2012,Automatic,134000,Diesel,250,41.5,3
17250,vw, Beetle,2003,Manual,87000,Petrol,260,40.9,1.6
12348,merc, X-CLASS,2018,Automatic,3161,Diesel,260,31.4,3
15371,skoda, Yeti,2016,Semi-Auto,33800,Petrol,125,51.4,1.2
18729,ford, Galaxy,2005,Manual,114000,Petrol,305,28,2.3
17529,bmw, 8 Series,2020,Semi-Auto,3242,Petrol,150,33.6,3
17525,ford, Grand C-MAX,2015,Manual,58199,Diesel,30,64.2,1.5
18977,bmw, i8,2016,Automatic,10087,Hybrid,0,134.5,1.5
18774,merc, S Class,2019,Automatic,100,Diesel,145,52.3,3
17543,vauxhall, Combo Life,2019,Manual,7742,Diesel,145,53.3,1.5
16450,ford, KA,2017,Manual,10631,Petrol,150,57.7,1.2
18237,vw, Arteon,2017,Semi-Auto,20545,Petrol,145,47.1,2
18128,audi, Q8,2019,Automatic,2040,Diesel,145,33.6,3
18117,audi, A8,2019,Automatic,2931,Diesel,145,40.4,3
17675,toyota, Hilux,2018,Manual,10115,Diesel,265,40.4,2.4
19425,hyundi, Santa Fe,2016,Manual,23828,Diesel,200,47.1,2.2
13592,skoda, Kamiq,2019,Automatic,200,Other,145,43.5,1.5
13093,bmw, 8 Series,2019,Semi-Auto,5529,Diesel,150,40.4,3
17144,skoda, Yeti,2016,Semi-Auto,29089,Petrol,125,51.4,1.2
12819,hyundi, IX20,2016,Manual,29099,Petrol,125,50.4,1.4
16529,ford, Galaxy,2019,Manual,5593,Diesel,150,55.4,2
12530,merc, GL Class,2018,Automatic,14026,Diesel,145,56.5,2.1
15256,vauxhall, Zafira Tourer,2016,Manual,12886,Petrol,200,42.2,1.4
17013,vw, Caravelle,2019,Automatic,2850,Diesel,145,32.8,2
15059,vw, Caddy Maxi Life,2018,Manual,52890,Diesel,145,58.9,2
14018,hyundi, Santa Fe,2019,Semi-Auto,3620,Diesel,145,42.8,2.2
18530,hyundi, Santa Fe,2019,Semi-Auto,3735,Diesel,145,39.2,2.2
17404,audi, S3,2015,Manual,20000,Petrol,205,40.4,2
17837,vauxhall, GTC,2015,Manual,53588,Petrol,160,47.1,1.4
15515,skoda, Kamiq,2019,Automatic,4299,Petrol,145,44.1,1.5
13048,skoda, Yeti,2016,Automatic,29462,Petrol,125,51.4,1.2
18433,toyota, Hilux,2017,Manual,57932,Diesel,260,40.4,2.4
12854,vw, Tiguan Allspace,2019,Semi-Auto,9023,Diesel,150,47.9,2
19144,skoda, Kamiq,2020,Semi-Auto,2500,Diesel,145,52.3,1.6
19600,ford, Grand C-MAX,2017,Manual,23792,Petrol,30,54.3,1
16878,merc, S Class,2016,Automatic,75000,Hybrid,190,42.4,3.5
18848,ford, Edge,2016,Automatic,20028,Diesel,160,48.7,2
19296,toyota, Hilux,2019,Automatic,3350,Diesel,260,2.8,2.4
13517,toyota, Prius,2016,Automatic,27086,Hybrid,10,64.2,1.8
14414,hyundi, I40,2017,Manual,39317,Diesel,145,67.3,1.7
14930,vw, Jetta,2015,Manual,20173,Diesel,20,67.3,2
16095,hyundi, IX20,2017,Manual,12102,Petrol,145,50.4,1.4
12944,audi, A8,2019,Automatic,5000,Diesel,145,40.4,3
18371,toyota, Avensis,2016,Manual,15118,Petrol,160,45.6,1.8
16466,hyundi, Santa Fe,2018,Semi-Auto,17189,Diesel,145,42.8,2.2
15457,vw, Scirocco,2016,Manual,42038,Diesel,30,53.3,2
16055,merc, SLK,2013,Automatic,38490,Diesel,145,56.5,2.1
19415,vw, Scirocco,2015,Manual,34867,Diesel,20,55.4,2
15847,vw, Scirocco,2016,Manual,39022,Diesel,30,64.2,2
13223,vw, CC,2013,Manual,52000,Diesel,30,60.1,2
13297,vw, Caddy Maxi Life,2019,Semi-Auto,12961,Diesel,150,54.3,2
17649,ford, KA,2019,Manual,1818,Petrol,145,47.9,1.2
14709,hyundi, IX20,2012,Manual,32000,Diesel,30,64.2,1.6
16801,skoda, Rapid,2018,Manual,23147,Petrol,145,58.9,1
18143,bmw, X4,2019,Automatic,9921,Diesel,145,42.8,2
15070,bmw, 8 Series,2019,Semi-Auto,2650,Diesel,145,39.8,3
14242,hyundi, IX20,2017,Manual,13217,Petrol,145,50.4,1.4
15451,bmw, X6,2013,Semi-Auto,71522,Diesel,300,38.2,3
13171,skoda, Kamiq,2019,Semi-Auto,3000,Petrol,145,43.5,1.5
19523,bmw, 7 Series,2017,Automatic,73348,Diesel,145,54.3,3
14529,hyundi, Getz,2003,Automatic,59000,Petrol,260,37.2,1.3
12411,ford, Grand Tourneo Connect,2016,Automatic,44785,Diesel,125,56.6,1.5
12134,merc, CLS Class,2019,Semi-Auto,3194,Diesel,145,45.6,2
12517,vw, Scirocco,2014,Manual,63617,Diesel,30,62.8,2
14165,vauxhall, Combo Life,2019,Manual,22,Diesel,145,53.3,1.5
18296,merc, V Class,2019,Automatic,1000,Diesel,150,36.7,2
15366,ford, Galaxy,2017,Automatic,28997,Diesel,145,52.3,2
13501,bmw, 7 Series,2019,Automatic,8546,Diesel,145,41.5,3
14770,ford, Galaxy,2017,Manual,28563,Diesel,125,56.5,2
16076,merc, V Class,2018,Manual,14941,Diesel,145,46.3,2.1
17981,toyota, GT86,2017,Manual,12597,Petrol,145,36.2,2
12795,vw, Jetta,2013,Manual,48501,Diesel,20,67.3,1.6
15961,skoda, Scala,2019,Automatic,1000,Diesel,145,54.3,1.6
19534,skoda, Kamiq,2019,Automatic,500,Petrol,145,44.1,1.5
15698,audi, R8,2020,Semi-Auto,2000,Petrol,145,21.1,5.2
15343,hyundi, Santa Fe,2019,Automatic,5732,Diesel,145,39.2,2.2
16837,hyundi, IX20,2015,Manual,12433,Petrol,125,50.4,1.4
12928,vauxhall, GTC,2016,Manual,25389,Petrol,160,47.1,1.4
18160,merc, X-CLASS,2019,Automatic,9772,Diesel,265,35.8,2.3
12579,bmw, X6,2019,Automatic,4155,Diesel,145,44.8,3
15680,vw, Scirocco,2016,Manual,25832,Diesel,20,55.4,2
16639,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,145,34.9,2
15417,toyota, Avensis,2016,Manual,34501,Petrol,145,47.1,1.8
12059,vauxhall, Combo Life,2019,Manual,2083,Diesel,145,53.3,1.5
16438,bmw, Z4,2013,Automatic,35554,Petrol,205,41.5,2
15571,skoda, Kamiq,2019,Semi-Auto,2950,Petrol,145,43.5,1.5
15894,vauxhall, Agila,2014,Manual,34267,Petrol,30,55.4,1.2
12356,merc, S Class,2019,Automatic,6501,Diesel,145,52.3,3
15035,bmw, X6,2016,Semi-Auto,26782,Diesel,200,44.8,3
15282,merc, M Class,2015,Semi-Auto,47808,Diesel,300,39.2,3
14381,merc, X-CLASS,2017,Automatic,24800,Diesel,260,35.8,2.3
17207,merc, GL Class,2014,Automatic,42719,Diesel,145,55.4,2.1
18287,toyota, Prius,2016,Automatic,61458,Hybrid,0,85.6,1.8
13274,skoda, Yeti,2013,Manual,33000,Diesel,205,47.1,2
16139,vw, Beetle,2014,Manual,64147,Diesel,125,57.6,2
12002,hyundi, Santa Fe,2017,Semi-Auto,32467,Diesel,235,42.8,2.2
14612,ford, KA,2015,Manual,41830,Petrol,30,57.7,1.2
19185,bmw, X4,2016,Automatic,43751,Diesel,145,54.3,2
18574,ford, KA,2013,Manual,35000,Petrol,30,57.7,1.2
13019,merc, CLA Class,2013,Automatic,23369,Diesel,30,62.8,2.1
19593,vauxhall, Combo Life,2019,Manual,2123,Diesel,145,50.4,1.5
18618,vw, Scirocco,2009,Manual,79800,Petrol,260,37.2,2
15542,vauxhall, Combo Life,2019,Manual,5500,Diesel,145,53.3,1.5
15688,vw, Tiguan Allspace,2019,Automatic,5077,Diesel,145,39.2,2
15851,bmw, X6,2018,Semi-Auto,7531,Diesel,145,40.9,3
16796,ford, Tourneo Custom,2018,Manual,6896,Diesel,145,44.8,2
12070,ford, Tourneo Custom,2019,Manual,10450,Diesel,145,31.7,2
12555,vw, CC,2016,Automatic,74360,Diesel,125,56.5,2
12927,skoda, Yeti,2016,Semi-Auto,33033,Petrol,125,51.4,1.2
14082,merc, GLS Class,2020,Semi-Auto,3999,Diesel,145,30.4,3
19247,vw, Arteon,2019,Automatic,2411,Diesel,145,44.1,2
19282,ford, Galaxy,2019,Automatic,8156,Diesel,145,54.3,2
14373,merc, S Class,2015,Semi-Auto,35236,Diesel,200,47.9,3
17075,toyota, Hilux,2017,Manual,53830,Diesel,260,40.4,2.4
12255,merc, CLS Class,2016,Automatic,32611,Diesel,165,49.6,3
13066,merc, S Class,2016,Automatic,54318,Diesel,200,47.9,3
13536,merc, V Class,2020,Semi-Auto,1000,Diesel,145,36.7,2
18283,hyundi, Santa Fe,2016,Manual,37444,Diesel,205,46.3,2.2
18617,bmw, X4,2019,Semi-Auto,10792,Diesel,150,42.8,2
17693,hyundi, IX35,2014,Manual,77877,Diesel,145,53.3,1.7
13370,hyundi, I40,2016,Automatic,27712,Diesel,125,56.5,1.7
16439,hyundi, Santa Fe,2019,Semi-Auto,1173,Diesel,145,39.2,2.2
18084,audi, R8,2019,Automatic,100,Petrol,145,24.1,5.2
19020,hyundi, I40,2019,Manual,12000,Diesel,145,54.3,1.6
17524,bmw, M4,2015,Semi-Auto,26637,Petrol,300,34,3
13531,toyota, Avensis,2012,Manual,23509,Petrol,200,43.5,1.8
18148,hyundi, I40,2015,Manual,53441,Diesel,30,62.8,1.7
15221,ford, KA,2014,Manual,49393,Petrol,30,57.7,1.2
16503,toyota, Prius,2019,Automatic,6133,Hybrid,135,64.2,1.8
18141,toyota, GT86,2019,Semi-Auto,16241,Petrol,145,32.8,2
13339,toyota, Prius,2019,Automatic,6201,Hybrid,135,64.2,1.8
13636,ford, Grand C-MAX,2017,Manual,8913,Petrol,145,54.3,1
12697,vw, Arteon,2020,Semi-Auto,1209,Diesel,145,50.4,2
12775,bmw, 7 Series,2019,Semi-Auto,2919,Diesel,145,41.5,3
16510,toyota, Prius,2016,Automatic,48153,Other,10,64.2,1.8
17416,vw, Caravelle,2019,Semi-Auto,3252,Diesel,145,33.6,2
18731,skoda, Rapid,2016,Manual,46346,Petrol,20,60.1,1.2
12039,hyundi, I40,2015,Manual,53730,Diesel,30,65.7,1.7
18348,bmw, 7 Series,2019,Semi-Auto,9931,Diesel,145,44.1,3
13286,bmw, X4,2016,Semi-Auto,62862,Diesel,205,47.9,3
15927,ford, Edge,2017,Automatic,35000,Diesel,150,48.7,2
14865,audi, A8,2018,Semi-Auto,16850,Diesel,150,50.4,3
19312,hyundi, IX20,2015,Automatic,45908,Petrol,200,43.6,1.6
18059,merc, S Class,2015,Semi-Auto,10284,Diesel,205,47.9,3
12107,bmw, i3,2016,Automatic,8421,Hybrid,0,470.8,0
